id,hub_station_id,borne_id,heure_debut,heure_fin,kwh_consommes,origine,statut
session_4181,hub_tanger,hub_tanger_borne_4,2025-06-30 15:55:00,2025-06-30 16:54:00,9.1,reservee,terminee
session_4182,hub_tanger,hub_tanger_borne_2,2025-06-30 20:04:00,2025-06-30 20:50:00,18.0,walk_in,terminee
session_4183,hub_tanger,hub_tanger_borne_4,2025-06-30 17:00:00,2025-06-30 17:21:00,29.1,walk_in,terminee
session_4184,hub_tanger,hub_tanger_borne_1,2025-07-01 22:30:00,2025-07-01 23:04:00,32.7,walk_in,terminee
session_4185,hub_tanger,hub_tanger_borne_3,2025-07-01 19:36:00,2025-07-01 20:44:00,16.2,walk_in,terminee
session_4186,hub_tanger,hub_tanger_borne_1,2025-07-01 18:58:00,2025-07-01 20:25:00,22.8,reservee,terminee
session_4187,hub_tanger,hub_tanger_borne_4,2025-07-01 21:38:00,2025-07-01 22:00:00,16.0,reservee,terminee
session_4188,hub_tanger,hub_tanger_borne_4,2025-07-01 21:57:00,2025-07-01 23:12:00,15.1,reservee,terminee
session_4189,hub_tanger,hub_tanger_borne_3,2025-07-02 17:44:00,2025-07-02 18:45:00,13.9,walk_in,terminee
session_4190,hub_tanger,hub_tanger_borne_3,2025-07-02 08:27:00,2025-07-02 09:51:00,12.4,reservee,terminee
session_4191,hub_tanger,hub_tanger_borne_4,2025-07-02 19:31:00,2025-07-02 20:59:00,15.8,walk_in,terminee
session_4192,hub_tanger,hub_tanger_borne_4,2025-07-02 18:45:00,2025-07-02 20:14:00,38.4,walk_in,terminee
session_4193,hub_tanger,hub_tanger_borne_4,2025-07-02 16:07:00,2025-07-02 16:45:00,26.0,reservee,terminee
session_4194,hub_tanger,hub_tanger_borne_3,2025-07-03 18:48:00,2025-07-03 19:20:00,12.7,walk_in,terminee
session_4195,hub_tanger,hub_tanger_borne_1,2025-07-03 16:47:00,2025-07-03 17:19:00,13.9,reservee,terminee
session_4196,hub_tanger,hub_tanger_borne_1,2025-07-03 15:09:00,2025-07-03 16:21:00,6.8,reservee,terminee
session_4197,hub_tanger,hub_tanger_borne_4,2025-07-04 19:54:00,2025-07-04 20:58:00,27.8,reservee,terminee
session_4198,hub_tanger,hub_tanger_borne_3,2025-07-05 15:17:00,2025-07-05 16:02:00,28.4,reservee,terminee
session_4199,hub_tanger,hub_tanger_borne_1,2025-07-05 12:57:00,2025-07-05 13:20:00,5.5,walk_in,terminee
session_4200,hub_tanger,hub_tanger_borne_3,2025-07-05 09:50:00,2025-07-05 10:21:00,25.1,walk_in,terminee
session_4201,hub_tanger,hub_tanger_borne_4,2025-07-05 10:34:00,2025-07-05 10:58:00,17.2,reservee,terminee
session_4202,hub_tanger,hub_tanger_borne_3,2025-07-05 20:56:00,2025-07-05 22:00:00,5.1,walk_in,terminee
session_4203,hub_tanger,hub_tanger_borne_2,2025-07-05 15:42:00,2025-07-05 16:20:00,31.6,walk_in,terminee
session_4204,hub_tanger,hub_tanger_borne_1,2025-07-05 14:31:00,2025-07-05 15:11:00,17.0,walk_in,terminee
session_4205,hub_tanger,hub_tanger_borne_1,2025-07-05 12:01:00,2025-07-05 13:14:00,26.9,reservee,terminee
session_4206,hub_tanger,hub_tanger_borne_4,2025-07-06 15:00:00,2025-07-06 15:56:00,28.8,walk_in,terminee
session_4207,hub_tanger,hub_tanger_borne_3,2025-07-06 15:43:00,2025-07-06 16:09:00,13.2,reservee,terminee
session_4208,hub_tanger,hub_tanger_borne_2,2025-07-06 11:22:00,2025-07-06 12:14:00,20.3,reservee,terminee
session_4209,hub_tanger,hub_tanger_borne_2,2025-07-06 14:08:00,2025-07-06 14:52:00,5.0,reservee,terminee
session_4210,hub_tanger,hub_tanger_borne_3,2025-07-06 13:18:00,2025-07-06 14:06:00,12.3,reservee,terminee
session_4211,hub_tanger,hub_tanger_borne_2,2025-07-06 14:33:00,2025-07-06 15:42:00,35.9,reservee,terminee
session_4212,hub_tanger,hub_tanger_borne_1,2025-07-06 12:44:00,2025-07-06 13:32:00,26.6,reservee,terminee
session_4213,hub_tanger,hub_tanger_borne_4,2025-07-06 10:39:00,2025-07-06 11:16:00,16.5,reservee,terminee
session_4214,hub_tanger,hub_tanger_borne_3,2025-07-06 18:36:00,2025-07-06 19:46:00,15.2,reservee,terminee
session_4215,hub_tanger,hub_tanger_borne_4,2025-07-07 19:24:00,2025-07-07 20:30:00,21.4,walk_in,terminee
session_4216,hub_tanger,hub_tanger_borne_3,2025-07-07 13:54:00,2025-07-07 15:00:00,21.5,walk_in,terminee
session_4217,hub_tanger,hub_tanger_borne_2,2025-07-07 18:45:00,2025-07-07 19:33:00,33.2,reservee,terminee
session_4218,hub_tanger,hub_tanger_borne_4,2025-07-08 18:03:00,2025-07-08 19:11:00,10.2,reservee,terminee
session_4219,hub_tanger,hub_tanger_borne_3,2025-07-08 16:51:00,2025-07-08 17:27:00,11.0,reservee,terminee
session_4220,hub_tanger,hub_tanger_borne_2,2025-07-08 16:36:00,2025-07-08 17:59:00,30.9,reservee,terminee
session_4221,hub_tanger,hub_tanger_borne_4,2025-07-08 14:32:00,2025-07-08 15:39:00,39.3,reservee,terminee
session_4222,hub_tanger,hub_tanger_borne_3,2025-07-08 22:06:00,2025-07-08 23:34:00,21.2,walk_in,terminee
session_4223,hub_tanger,hub_tanger_borne_2,2025-07-08 20:49:00,2025-07-08 22:12:00,10.8,walk_in,terminee
session_4224,hub_tanger,hub_tanger_borne_1,2025-07-09 20:14:00,2025-07-09 20:43:00,14.1,walk_in,terminee
session_4225,hub_tanger,hub_tanger_borne_4,2025-07-09 16:53:00,2025-07-09 17:30:00,22.2,reservee,terminee
session_4226,hub_tanger,hub_tanger_borne_1,2025-07-09 18:19:00,2025-07-09 19:03:00,19.3,walk_in,terminee
session_4227,hub_tanger,hub_tanger_borne_4,2025-07-09 18:05:00,2025-07-09 18:44:00,25.2,walk_in,terminee
session_4228,hub_tanger,hub_tanger_borne_1,2025-07-10 20:42:00,2025-07-10 21:23:00,32.1,reservee,terminee
session_4229,hub_tanger,hub_tanger_borne_2,2025-07-10 16:16:00,2025-07-10 16:58:00,16.3,walk_in,terminee
session_4230,hub_tanger,hub_tanger_borne_3,2025-07-10 22:30:00,2025-07-10 23:14:00,7.4,walk_in,terminee
session_4231,hub_tanger,hub_tanger_borne_4,2025-07-11 17:04:00,2025-07-11 18:06:00,9.8,walk_in,terminee
session_4232,hub_tanger,hub_tanger_borne_3,2025-07-11 10:03:00,2025-07-11 11:02:00,13.4,reservee,terminee
session_4233,hub_tanger,hub_tanger_borne_2,2025-07-12 16:37:00,2025-07-12 18:05:00,33.2,walk_in,terminee
session_4234,hub_tanger,hub_tanger_borne_1,2025-07-12 10:18:00,2025-07-12 10:40:00,20.3,reservee,terminee
session_4235,hub_tanger,hub_tanger_borne_4,2025-07-12 14:05:00,2025-07-12 15:03:00,15.1,reservee,terminee
session_4236,hub_tanger,hub_tanger_borne_4,2025-07-12 14:19:00,2025-07-12 15:31:00,34.9,reservee,terminee
session_4237,hub_tanger,hub_tanger_borne_1,2025-07-12 11:58:00,2025-07-12 12:43:00,12.2,reservee,terminee
session_4238,hub_tanger,hub_tanger_borne_1,2025-07-13 13:41:00,2025-07-13 14:14:00,15.6,walk_in,terminee
session_4239,hub_tanger,hub_tanger_borne_1,2025-07-13 18:52:00,2025-07-13 20:10:00,22.0,walk_in,terminee
session_4240,hub_tanger,hub_tanger_borne_3,2025-07-13 12:25:00,2025-07-13 13:15:00,36.4,walk_in,terminee
session_4241,hub_tanger,hub_tanger_borne_4,2025-07-13 12:49:00,2025-07-13 13:51:00,5.6,reservee,terminee
session_4242,hub_tanger,hub_tanger_borne_4,2025-07-13 16:39:00,2025-07-13 17:38:00,25.6,reservee,terminee
session_4243,hub_tanger,hub_tanger_borne_2,2025-07-13 09:53:00,2025-07-13 10:41:00,11.7,reservee,terminee
session_4244,hub_tanger,hub_tanger_borne_3,2025-07-13 10:43:00,2025-07-13 11:19:00,25.4,walk_in,terminee
session_4245,hub_tanger,hub_tanger_borne_3,2025-07-13 12:37:00,2025-07-13 13:44:00,30.9,reservee,terminee
session_4246,hub_tanger,hub_tanger_borne_3,2025-07-13 12:23:00,2025-07-13 13:16:00,19.3,reservee,terminee
session_4247,hub_tanger,hub_tanger_borne_3,2025-07-14 10:30:00,2025-07-14 11:40:00,22.1,walk_in,terminee
session_4248,hub_tanger,hub_tanger_borne_1,2025-07-14 22:21:00,2025-07-14 23:02:00,38.0,walk_in,terminee
session_4249,hub_tanger,hub_tanger_borne_4,2025-07-14 16:03:00,2025-07-14 17:23:00,10.9,walk_in,terminee
session_4250,hub_tanger,hub_tanger_borne_2,2025-07-15 14:25:00,2025-07-15 15:49:00,13.8,walk_in,terminee
session_4251,hub_tanger,hub_tanger_borne_3,2025-07-15 14:35:00,2025-07-15 15:15:00,28.9,walk_in,terminee
session_4252,hub_tanger,hub_tanger_borne_4,2025-07-16 22:11:00,2025-07-16 23:27:00,38.8,reservee,terminee
session_4253,hub_tanger,hub_tanger_borne_4,2025-07-16 16:30:00,2025-07-16 17:20:00,19.9,reservee,terminee
session_4254,hub_tanger,hub_tanger_borne_4,2025-07-16 15:09:00,2025-07-16 15:29:00,31.7,reservee,terminee
session_4255,hub_tanger,hub_tanger_borne_4,2025-07-17 14:26:00,2025-07-17 15:25:00,13.1,reservee,terminee
session_4256,hub_tanger,hub_tanger_borne_1,2025-07-17 19:27:00,2025-07-17 20:47:00,23.5,walk_in,terminee
session_4257,hub_tanger,hub_tanger_borne_1,2025-07-17 21:02:00,2025-07-17 22:03:00,15.5,walk_in,terminee
session_4258,hub_tanger,hub_tanger_borne_2,2025-07-17 15:12:00,2025-07-17 16:19:00,7.8,reservee,terminee
session_4259,hub_tanger,hub_tanger_borne_2,2025-07-17 17:41:00,2025-07-17 18:48:00,16.2,reservee,terminee
session_4260,hub_tanger,hub_tanger_borne_1,2025-07-17 11:39:00,2025-07-17 12:25:00,34.2,reservee,terminee
session_4261,hub_tanger,hub_tanger_borne_3,2025-07-17 17:11:00,2025-07-17 18:24:00,19.3,walk_in,terminee
session_4262,hub_tanger,hub_tanger_borne_1,2025-07-17 17:47:00,2025-07-17 18:35:00,12.3,walk_in,terminee
session_4263,hub_tanger,hub_tanger_borne_4,2025-07-18 17:17:00,2025-07-18 17:52:00,27.4,walk_in,terminee
session_4264,hub_tanger,hub_tanger_borne_2,2025-07-18 15:07:00,2025-07-18 15:59:00,38.6,reservee,terminee
session_4265,hub_tanger,hub_tanger_borne_3,2025-07-18 15:01:00,2025-07-18 15:43:00,31.6,reservee,terminee
session_4266,hub_tanger,hub_tanger_borne_1,2025-07-19 14:50:00,2025-07-19 15:18:00,24.3,reservee,terminee
session_4267,hub_tanger,hub_tanger_borne_2,2025-07-19 10:13:00,2025-07-19 11:23:00,6.4,walk_in,terminee
session_4268,hub_tanger,hub_tanger_borne_2,2025-07-19 13:13:00,2025-07-19 13:56:00,30.4,reservee,terminee
session_4269,hub_tanger,hub_tanger_borne_3,2025-07-19 14:47:00,2025-07-19 15:52:00,34.3,reservee,terminee
session_4270,hub_tanger,hub_tanger_borne_3,2025-07-19 17:35:00,2025-07-19 18:36:00,30.3,walk_in,terminee
session_4271,hub_tanger,hub_tanger_borne_1,2025-07-20 12:38:00,2025-07-20 13:27:00,17.2,walk_in,terminee
session_4272,hub_tanger,hub_tanger_borne_4,2025-07-20 16:27:00,2025-07-20 17:05:00,21.1,reservee,terminee
session_4273,hub_tanger,hub_tanger_borne_3,2025-07-22 13:03:00,2025-07-22 13:58:00,18.1,reservee,terminee
session_4274,hub_tanger,hub_tanger_borne_4,2025-07-22 20:28:00,2025-07-22 21:46:00,21.8,reservee,terminee
session_4275,hub_tanger,hub_tanger_borne_3,2025-07-22 18:18:00,2025-07-22 19:09:00,39.0,reservee,terminee
session_4276,hub_tanger,hub_tanger_borne_1,2025-07-22 18:52:00,2025-07-22 19:13:00,36.8,reservee,terminee
session_4277,hub_tanger,hub_tanger_borne_4,2025-07-22 18:17:00,2025-07-22 18:54:00,11.3,reservee,terminee
session_4278,hub_tanger,hub_tanger_borne_1,2025-07-23 16:45:00,2025-07-23 18:13:00,20.4,reservee,terminee
session_4279,hub_tanger,hub_tanger_borne_4,2025-07-23 21:55:00,2025-07-23 23:19:00,26.3,walk_in,terminee
session_4280,hub_tanger,hub_tanger_borne_4,2025-07-23 15:12:00,2025-07-23 16:40:00,34.5,reservee,terminee
session_4281,hub_tanger,hub_tanger_borne_1,2025-07-24 18:44:00,2025-07-24 20:12:00,22.6,reservee,terminee
session_4282,hub_tanger,hub_tanger_borne_1,2025-07-24 13:55:00,2025-07-24 14:44:00,38.2,walk_in,terminee
session_4283,hub_tanger,hub_tanger_borne_1,2025-07-24 14:01:00,2025-07-24 15:29:00,5.4,walk_in,terminee
session_4284,hub_tanger,hub_tanger_borne_2,2025-07-24 20:24:00,2025-07-24 21:08:00,29.1,reservee,terminee
session_4285,hub_tanger,hub_tanger_borne_1,2025-07-25 14:02:00,2025-07-25 15:20:00,18.4,walk_in,terminee
session_4286,hub_tanger,hub_tanger_borne_2,2025-07-25 18:31:00,2025-07-25 19:32:00,20.8,walk_in,terminee
session_4287,hub_tanger,hub_tanger_borne_1,2025-07-25 18:21:00,2025-07-25 19:31:00,16.2,walk_in,terminee
session_4288,hub_tanger,hub_tanger_borne_2,2025-07-25 19:24:00,2025-07-25 19:51:00,27.0,reservee,terminee
session_4289,hub_tanger,hub_tanger_borne_2,2025-07-25 17:31:00,2025-07-25 17:53:00,12.2,walk_in,terminee
session_4290,hub_tanger,hub_tanger_borne_2,2025-07-25 22:00:00,2025-07-25 22:41:00,28.4,walk_in,terminee
session_4291,hub_tanger,hub_tanger_borne_1,2025-07-25 14:31:00,2025-07-25 15:23:00,28.7,walk_in,terminee
session_4292,hub_tanger,hub_tanger_borne_1,2025-07-26 12:16:00,2025-07-26 12:44:00,8.0,reservee,terminee
session_4293,hub_tanger,hub_tanger_borne_4,2025-07-26 12:20:00,2025-07-26 13:37:00,24.4,reservee,terminee
session_4294,hub_tanger,hub_tanger_borne_2,2025-07-26 16:10:00,2025-07-26 16:56:00,16.8,reservee,terminee
session_4295,hub_tanger,hub_tanger_borne_2,2025-07-27 14:40:00,2025-07-27 15:46:00,37.0,reservee,terminee
session_4296,hub_tanger,hub_tanger_borne_1,2025-07-27 11:09:00,2025-07-27 12:15:00,19.0,reservee,terminee
session_4297,hub_tanger,hub_tanger_borne_3,2025-07-27 12:23:00,2025-07-27 13:24:00,11.0,reservee,terminee
session_4298,hub_tanger,hub_tanger_borne_2,2025-07-28 18:50:00,2025-07-28 19:44:00,5.1,reservee,terminee
session_4299,hub_tanger,hub_tanger_borne_3,2025-07-28 18:25:00,2025-07-28 19:32:00,33.3,walk_in,terminee
session_4300,hub_tanger,hub_tanger_borne_4,2025-07-28 16:39:00,2025-07-28 18:01:00,15.8,walk_in,terminee
session_4301,hub_tanger,hub_tanger_borne_1,2025-07-28 15:37:00,2025-07-28 16:08:00,14.1,walk_in,terminee
session_4302,hub_tanger,hub_tanger_borne_4,2025-07-28 16:19:00,2025-07-28 16:55:00,19.8,walk_in,terminee
session_4303,hub_tanger,hub_tanger_borne_4,2025-07-28 17:30:00,2025-07-28 18:32:00,23.0,walk_in,terminee
session_4304,hub_tanger,hub_tanger_borne_1,2025-07-29 19:26:00,2025-07-29 20:31:00,9.3,reservee,terminee
session_4305,hub_tanger,hub_tanger_borne_2,2025-07-29 21:50:00,2025-07-29 22:49:00,33.4,walk_in,terminee
session_4306,hub_tanger,hub_tanger_borne_4,2025-07-30 16:06:00,2025-07-30 17:20:00,33.4,reservee,terminee
session_4307,hub_tanger,hub_tanger_borne_1,2025-07-30 17:38:00,2025-07-30 19:02:00,10.5,reservee,terminee
session_4308,hub_tanger,hub_tanger_borne_3,2025-07-30 21:38:00,2025-07-30 22:39:00,8.0,reservee,terminee
session_4309,hub_tanger,hub_tanger_borne_4,2025-07-30 18:21:00,2025-07-30 19:07:00,17.5,reservee,terminee
session_4310,hub_tanger,hub_tanger_borne_2,2025-07-30 19:26:00,2025-07-30 20:28:00,20.5,walk_in,terminee
session_4311,hub_tanger,hub_tanger_borne_3,2025-07-30 17:07:00,2025-07-30 17:55:00,39.1,walk_in,terminee
session_4312,hub_tanger,hub_tanger_borne_3,2025-07-30 18:17:00,2025-07-30 19:43:00,19.9,walk_in,terminee
session_4313,hub_tanger,hub_tanger_borne_4,2025-07-31 19:49:00,2025-07-31 20:37:00,36.2,reservee,terminee
session_4314,hub_tanger,hub_tanger_borne_1,2025-07-31 17:52:00,2025-07-31 18:23:00,7.4,reservee,terminee
session_4315,hub_tanger,hub_tanger_borne_2,2025-07-31 17:29:00,2025-07-31 18:05:00,33.2,walk_in,terminee
session_4316,hub_tanger,hub_tanger_borne_2,2025-07-31 20:48:00,2025-07-31 22:10:00,7.1,walk_in,terminee
session_4317,hub_tanger,hub_tanger_borne_1,2025-08-01 12:47:00,2025-08-01 13:50:00,22.2,reservee,terminee
session_4318,hub_tanger,hub_tanger_borne_4,2025-08-01 19:48:00,2025-08-01 20:56:00,7.4,reservee,terminee
session_4319,hub_tanger,hub_tanger_borne_2,2025-08-02 10:23:00,2025-08-02 11:50:00,15.8,walk_in,terminee
session_4320,hub_tanger,hub_tanger_borne_1,2025-08-02 10:34:00,2025-08-02 11:57:00,30.1,reservee,terminee
session_4321,hub_tanger,hub_tanger_borne_1,2025-08-02 15:00:00,2025-08-02 15:36:00,39.0,reservee,terminee
session_4322,hub_tanger,hub_tanger_borne_4,2025-08-02 14:51:00,2025-08-02 16:13:00,27.9,reservee,terminee
session_4323,hub_tanger,hub_tanger_borne_3,2025-08-02 14:53:00,2025-08-02 15:27:00,37.9,walk_in,terminee
session_4324,hub_tanger,hub_tanger_borne_1,2025-08-02 13:19:00,2025-08-02 14:13:00,36.1,walk_in,terminee
session_4325,hub_tanger,hub_tanger_borne_4,2025-08-03 13:19:00,2025-08-03 14:10:00,39.1,walk_in,terminee
session_4326,hub_tanger,hub_tanger_borne_3,2025-08-03 12:37:00,2025-08-03 13:41:00,19.4,reservee,terminee
session_4327,hub_tanger,hub_tanger_borne_2,2025-08-03 18:29:00,2025-08-03 19:55:00,30.5,reservee,terminee
session_4328,hub_tanger,hub_tanger_borne_2,2025-08-03 14:26:00,2025-08-03 14:46:00,37.7,walk_in,terminee
session_4329,hub_tanger,hub_tanger_borne_1,2025-08-03 17:25:00,2025-08-03 18:43:00,29.8,reservee,terminee
session_4330,hub_tanger,hub_tanger_borne_1,2025-08-03 12:14:00,2025-08-03 13:36:00,28.3,walk_in,terminee
session_4331,hub_tanger,hub_tanger_borne_1,2025-08-03 12:04:00,2025-08-03 12:57:00,8.9,walk_in,terminee
session_4332,hub_tanger,hub_tanger_borne_2,2025-08-04 11:02:00,2025-08-04 12:04:00,26.6,reservee,terminee
session_4333,hub_tanger,hub_tanger_borne_3,2025-08-04 16:00:00,2025-08-04 16:39:00,26.7,reservee,terminee
session_4334,hub_tanger,hub_tanger_borne_1,2025-08-04 15:43:00,2025-08-04 17:03:00,35.6,reservee,terminee
session_4335,hub_tanger,hub_tanger_borne_3,2025-08-04 19:34:00,2025-08-04 20:49:00,21.6,walk_in,terminee
session_4336,hub_tanger,hub_tanger_borne_3,2025-08-05 20:36:00,2025-08-05 21:02:00,30.3,reservee,terminee
session_4337,hub_tanger,hub_tanger_borne_4,2025-08-05 17:05:00,2025-08-05 18:21:00,35.1,reservee,terminee
session_4338,hub_tanger,hub_tanger_borne_4,2025-08-05 16:05:00,2025-08-05 17:34:00,5.2,walk_in,terminee
session_4339,hub_tanger,hub_tanger_borne_3,2025-08-05 16:56:00,2025-08-05 17:39:00,17.6,walk_in,terminee
session_4340,hub_tanger,hub_tanger_borne_3,2025-08-06 22:10:00,2025-08-06 22:42:00,34.5,reservee,terminee
session_4341,hub_tanger,hub_tanger_borne_2,2025-08-06 21:05:00,2025-08-06 22:25:00,5.4,reservee,terminee
session_4342,hub_tanger,hub_tanger_borne_4,2025-08-06 18:46:00,2025-08-06 19:30:00,32.2,reservee,terminee
session_4343,hub_tanger,hub_tanger_borne_1,2025-08-07 18:46:00,2025-08-07 20:11:00,6.7,reservee,terminee
session_4344,hub_tanger,hub_tanger_borne_4,2025-08-07 17:38:00,2025-08-07 18:30:00,31.9,reservee,terminee
session_4345,hub_tanger,hub_tanger_borne_3,2025-08-07 22:50:00,2025-08-08 00:12:00,34.9,walk_in,terminee
session_4346,hub_tanger,hub_tanger_borne_1,2025-08-07 16:14:00,2025-08-07 16:59:00,18.0,reservee,terminee
session_4347,hub_tanger,hub_tanger_borne_4,2025-08-07 19:29:00,2025-08-07 19:59:00,17.6,reservee,terminee
session_4348,hub_tanger,hub_tanger_borne_3,2025-08-08 12:52:00,2025-08-08 13:18:00,39.2,reservee,terminee
session_4349,hub_tanger,hub_tanger_borne_2,2025-08-08 20:16:00,2025-08-08 21:39:00,33.8,reservee,terminee
session_4350,hub_tanger,hub_tanger_borne_1,2025-08-08 16:08:00,2025-08-08 16:28:00,38.9,walk_in,terminee
session_4351,hub_tanger,hub_tanger_borne_2,2025-08-08 18:28:00,2025-08-08 18:59:00,33.2,reservee,terminee
session_4352,hub_tanger,hub_tanger_borne_2,2025-08-08 21:42:00,2025-08-08 22:35:00,33.6,reservee,terminee
session_4353,hub_tanger,hub_tanger_borne_3,2025-08-08 15:56:00,2025-08-08 16:30:00,13.5,walk_in,terminee
session_4354,hub_tanger,hub_tanger_borne_2,2025-08-09 16:06:00,2025-08-09 16:56:00,5.6,reservee,terminee
session_4355,hub_tanger,hub_tanger_borne_2,2025-08-09 13:53:00,2025-08-09 14:39:00,14.6,walk_in,terminee
session_4356,hub_tanger,hub_tanger_borne_3,2025-08-09 12:17:00,2025-08-09 12:58:00,11.5,reservee,terminee
session_4357,hub_tanger,hub_tanger_borne_3,2025-08-09 12:37:00,2025-08-09 13:59:00,13.9,reservee,terminee
session_4358,hub_tanger,hub_tanger_borne_4,2025-08-09 17:43:00,2025-08-09 19:05:00,28.3,walk_in,terminee
session_4359,hub_tanger,hub_tanger_borne_2,2025-08-09 13:55:00,2025-08-09 15:04:00,7.5,reservee,terminee
session_4360,hub_tanger,hub_tanger_borne_1,2025-08-09 12:05:00,2025-08-09 13:08:00,21.0,reservee,terminee
session_4361,hub_tanger,hub_tanger_borne_3,2025-08-09 15:14:00,2025-08-09 15:56:00,21.9,reservee,terminee
session_4362,hub_tanger,hub_tanger_borne_4,2025-08-10 13:10:00,2025-08-10 14:10:00,39.7,walk_in,terminee
session_4363,hub_tanger,hub_tanger_borne_2,2025-08-10 07:52:00,2025-08-10 09:09:00,38.3,walk_in,terminee
session_4364,hub_tanger,hub_tanger_borne_4,2025-08-10 10:09:00,2025-08-10 10:32:00,28.1,walk_in,terminee
session_4365,hub_tanger,hub_tanger_borne_3,2025-08-10 11:50:00,2025-08-10 13:08:00,23.2,reservee,terminee
session_4366,hub_tanger,hub_tanger_borne_3,2025-08-10 14:46:00,2025-08-10 15:52:00,11.0,walk_in,terminee
session_4367,hub_tanger,hub_tanger_borne_2,2025-08-10 15:46:00,2025-08-10 17:04:00,13.9,walk_in,terminee
session_4368,hub_tanger,hub_tanger_borne_1,2025-08-10 13:29:00,2025-08-10 14:45:00,36.5,reservee,terminee
session_4369,hub_tanger,hub_tanger_borne_3,2025-08-10 11:51:00,2025-08-10 13:17:00,14.4,reservee,terminee
session_4370,hub_tanger,hub_tanger_borne_2,2025-08-11 17:16:00,2025-08-11 18:19:00,10.7,reservee,terminee
session_4371,hub_tanger,hub_tanger_borne_1,2025-08-11 18:31:00,2025-08-11 19:50:00,23.5,walk_in,terminee
session_4372,hub_tanger,hub_tanger_borne_4,2025-08-11 11:37:00,2025-08-11 11:57:00,20.7,reservee,terminee
session_4373,hub_tanger,hub_tanger_borne_2,2025-08-11 18:56:00,2025-08-11 19:38:00,10.6,walk_in,terminee
session_4374,hub_tanger,hub_tanger_borne_4,2025-08-11 19:08:00,2025-08-11 20:06:00,19.2,walk_in,terminee
session_4375,hub_tanger,hub_tanger_borne_3,2025-08-11 18:47:00,2025-08-11 19:23:00,38.8,reservee,terminee
session_4376,hub_tanger,hub_tanger_borne_1,2025-08-11 13:27:00,2025-08-11 14:21:00,16.2,reservee,terminee
session_4377,hub_tanger,hub_tanger_borne_3,2025-08-12 17:54:00,2025-08-12 18:43:00,8.4,reservee,terminee
session_4378,hub_tanger,hub_tanger_borne_1,2025-08-12 19:58:00,2025-08-12 21:05:00,12.4,reservee,terminee
session_4379,hub_tanger,hub_tanger_borne_1,2025-08-12 12:08:00,2025-08-12 13:07:00,32.4,walk_in,terminee
session_4380,hub_tanger,hub_tanger_borne_3,2025-08-12 15:10:00,2025-08-12 16:14:00,19.7,reservee,terminee
session_4381,hub_tanger,hub_tanger_borne_1,2025-08-12 16:22:00,2025-08-12 16:53:00,21.9,reservee,terminee
session_4382,hub_tanger,hub_tanger_borne_3,2025-08-12 16:50:00,2025-08-12 17:42:00,5.6,reservee,terminee
session_4383,hub_tanger,hub_tanger_borne_3,2025-08-12 15:31:00,2025-08-12 16:44:00,35.9,reservee,terminee
session_4384,hub_tanger,hub_tanger_borne_3,2025-08-13 20:10:00,2025-08-13 21:33:00,13.2,walk_in,terminee
